h_m_s,LUG
2019-04-04 09:33:58,
2019-04-04 09:33:59,
2019-04-04 09:34:00,
2019-04-04 09:34:01,
2019-04-04 09:34:02,
2019-04-04 09:34:03,
2019-04-04 09:34:04,
2019-04-04 09:34:05,
2019-04-04 09:34:06,
2019-04-04 09:34:07,
2019-04-04 09:34:08,
2019-04-04 09:34:09,
2019-04-04 09:34:10,
2019-04-04 09:34:11,
2019-04-04 09:34:12,
2019-04-04 09:34:13,
2019-04-04 09:34:14,
2019-04-04 09:34:15,
2019-04-04 09:34:16,
2019-04-04 09:34:17,
2019-04-04 09:34:18,
2019-04-04 09:34:19,
2019-04-04 09:34:20,
2019-04-04 09:34:21,
2019-04-04 09:34:22,
2019-04-04 09:34:23,
2019-04-04 09:34:24,
2019-04-04 09:34:25,
2019-04-04 09:34:26,
2019-04-04 09:34:27,
2019-04-04 09:34:28,
2019-04-04 09:34:29,
2019-04-04 09:34:30,
2019-04-04 09:34:31,
2019-04-04 09:34:32,
2019-04-04 09:34:33,
2019-04-04 09:34:34,
2019-04-04 09:34:35,
2019-04-04 09:34:36,
2019-04-04 09:34:37,
2019-04-04 09:34:38,
2019-04-04 09:34:39,
2019-04-04 09:34:40,
2019-04-04 09:34:41,
2019-04-04 09:34:42,
2019-04-04 09:34:43,
2019-04-04 09:34:44,
2019-04-04 09:34:45,
2019-04-04 09:34:46,
2019-04-04 09:34:47,
2019-04-04 09:34:48,
2019-04-04 09:34:49,
2019-04-04 09:34:50,
2019-04-04 09:34:51,
2019-04-04 09:34:52,
2019-04-04 09:34:53,
2019-04-04 09:34:54,
2019-04-04 09:34:55,
2019-04-04 09:34:56,
2019-04-04 09:34:57,
2019-04-04 09:34:58,
2019-04-04 09:34:59,
2019-04-04 09:35:00,
2019-04-04 09:35:01,
2019-04-04 09:35:02,
2019-04-04 09:35:03,
2019-04-04 09:35:04,
2019-04-04 09:35:05,
2019-04-04 09:35:06,
2019-04-04 09:35:07,
2019-04-04 09:35:08,
2019-04-04 09:35:09,
2019-04-04 09:35:10,
2019-04-04 09:35:11,
2019-04-04 09:35:12,
2019-04-04 09:35:13,
2019-04-04 09:35:14,
2019-04-04 09:35:15,
2019-04-04 09:35:16,
2019-04-04 09:35:17,
2019-04-04 09:35:18,
2019-04-04 09:35:19,
2019-04-04 09:35:20,
2019-04-04 09:35:21,
2019-04-04 09:35:22,
2019-04-04 09:35:23,
2019-04-04 09:35:24,
2019-04-04 09:35:25,
2019-04-04 09:35:26,
2019-04-04 09:35:27,
2019-04-04 09:35:28,
2019-04-04 09:35:29,
2019-04-04 09:35:30,
2019-04-04 09:35:31,
2019-04-04 09:35:32,
2019-04-04 09:35:33,
2019-04-04 09:35:34,
2019-04-04 09:35:35,
2019-04-04 09:35:36,
2019-04-04 09:35:37,
2019-04-04 09:35:38,
2019-04-04 09:35:39,
2019-04-04 09:35:40,
2019-04-04 09:35:41,
2019-04-04 09:35:42,
2019-04-04 09:35:43,
2019-04-04 09:35:44,
2019-04-04 09:35:45,
2019-04-04 09:35:46,
2019-04-04 09:35:47,
2019-04-04 09:35:48,
2019-04-04 09:35:49,
2019-04-04 09:35:50,
2019-04-04 09:35:51,
2019-04-04 09:35:52,
2019-04-04 09:35:53,
2019-04-04 09:35:54,
2019-04-04 09:35:55,-0.09755719257490535
2019-04-04 09:35:56,-0.09755719257490535
2019-04-04 09:35:57,-0.09755719257490535
2019-04-04 09:35:58,-0.09755719257490535
2019-04-04 09:35:59,-0.09755719257490535
2019-04-04 09:36:00,-0.09755719257490535
2019-04-04 09:36:01,-0.09755719257490535
2019-04-04 09:36:02,-0.09755719257490535
2019-04-04 09:36:03,-0.09755719257490535
2019-04-04 09:36:04,-0.09755719257490535
2019-04-04 09:36:05,-0.09755719257490535
2019-04-04 09:36:06,-0.09755719257490535
2019-04-04 09:36:07,-0.09755719257490535
2019-04-04 09:36:08,-0.09755719257490535
2019-04-04 09:36:09,-0.09755719257490535
2019-04-04 09:36:10,-0.09755719257490535
2019-04-04 09:36:11,-0.09755719257490535
2019-04-04 09:36:12,-0.09755719257490535
2019-04-04 09:36:13,-0.09755719257490535
2019-04-04 09:36:14,-0.09755719257490535
2019-04-04 09:36:15,-0.09755719257490535
2019-04-04 09:36:16,-0.09755719257490535
2019-04-04 09:36:17,-0.09755719257490535
2019-04-04 09:36:18,-0.990040561288752
2019-04-04 09:36:19,-0.990040561288752
2019-04-04 09:36:20,-0.990040561288752
2019-04-04 09:36:21,-0.990040561288752
2019-04-04 09:36:22,-0.990040561288752
2019-04-04 09:36:23,-0.990040561288752
2019-04-04 09:36:24,-0.990040561288752
2019-04-04 09:36:25,-0.990040561288752
2019-04-04 09:36:26,-0.990040561288752
2019-04-04 09:36:27,-0.990040561288752
2019-04-04 09:36:28,-0.990040561288752
2019-04-04 09:36:29,-0.990040561288752
2019-04-04 09:36:30,-0.990040561288752
2019-04-04 09:36:31,-0.990040561288752
2019-04-04 09:36:32,-0.990040561288752
2019-04-04 09:36:33,-0.990040561288752
2019-04-04 09:36:34,-0.990040561288752
2019-04-04 09:36:35,-0.990040561288752
2019-04-04 09:36:36,-0.990040561288752
2019-04-04 09:36:37,-0.990040561288752
2019-04-04 09:36:38,-0.990040561288752
2019-04-04 09:36:39,-0.990040561288752
2019-04-04 09:36:40,-0.990040561288752
2019-04-04 09:36:41,-0.990040561288752
2019-04-04 09:36:42,-0.990040561288752
2019-04-04 09:36:43,-0.990040561288752
2019-04-04 09:36:44,-0.990040561288752
2019-04-04 09:36:45,-0.990040561288752
2019-04-04 09:36:46,-0.990040561288752
2019-04-04 09:36:47,-0.990040561288752
2019-04-04 09:36:48,-0.990040561288752
2019-04-04 09:36:49,-0.990040561288752
2019-04-04 09:36:50,-0.990040561288752
2019-04-04 09:36:51,-0.990040561288752
2019-04-04 09:36:52,-0.990040561288752
2019-04-04 09:36:53,-0.990040561288752
2019-04-04 09:36:54,-0.990040561288752
2019-04-04 09:36:55,-0.990040561288752
2019-04-04 09:36:56,-0.990040561288752
2019-04-04 09:36:57,-0.990040561288752
2019-04-04 09:36:58,-0.990040561288752
2019-04-04 09:36:59,-0.990040561288752
2019-04-04 09:37:00,-0.990040561288752
2019-04-04 09:37:01,-0.990040561288752
2019-04-04 09:37:02,-0.990040561288752
2019-04-04 09:37:03,-0.990040561288752
2019-04-04 09:37:04,-0.990040561288752
2019-04-04 09:37:05,-0.990040561288752
2019-04-04 09:37:06,-0.990040561288752
2019-04-04 09:37:07,-0.990040561288752
2019-04-04 09:37:08,-0.990040561288752
2019-04-04 09:37:09,-0.990040561288752
2019-04-04 09:37:10,-0.990040561288752
2019-04-04 09:37:11,-0.990040561288752
2019-04-04 09:37:12,-0.990040561288752
2019-04-04 09:37:13,-0.990040561288752
2019-04-04 09:37:14,-0.990040561288752
2019-04-04 09:37:15,-0.990040561288752
2019-04-04 09:37:16,-0.990040561288752
2019-04-04 09:37:17,-0.990040561288752
2019-04-04 09:37:18,-0.990040561288752
2019-04-04 09:37:19,-0.990040561288752
2019-04-04 09:37:20,-0.990040561288752
2019-04-04 09:37:21,-0.990040561288752
2019-04-04 09:37:22,-0.990040561288752
2019-04-04 09:37:23,-0.990040561288752
2019-04-04 09:37:24,-0.990040561288752
2019-04-04 09:37:25,-0.990040561288752
2019-04-04 09:37:26,-0.990040561288752
2019-04-04 09:37:27,-0.990040561288752
2019-04-04 09:37:28,-0.990040561288752
2019-04-04 09:37:29,-0.990040561288752
2019-04-04 09:37:30,-0.990040561288752
2019-04-04 09:37:31,-0.990040561288752
2019-04-04 09:37:32,-0.990040561288752
2019-04-04 09:37:33,-0.990040561288752
2019-04-04 09:37:34,-0.990040561288752
2019-04-04 09:37:35,-0.990040561288752
2019-04-04 09:37:36,-0.990040561288752
2019-04-04 09:37:37,-0.990040561288752
2019-04-04 09:37:38,-0.990040561288752
2019-04-04 09:37:39,-0.990040561288752
2019-04-04 09:37:40,-0.990040561288752
2019-04-04 09:37:41,-0.990040561288752
2019-04-04 09:37:42,-0.990040561288752
2019-04-04 09:37:43,-0.990040561288752
2019-04-04 09:37:44,-0.990040561288752
2019-04-04 09:37:45,-0.990040561288752
2019-04-04 09:37:46,-0.990040561288752
2019-04-04 09:37:47,-0.990040561288752
2019-04-04 09:37:48,-0.990040561288752
2019-04-04 09:37:49,-0.990040561288752
2019-04-04 09:37:50,-0.990040561288752
2019-04-04 09:37:51,-0.990040561288752
2019-04-04 09:37:52,-0.990040561288752
2019-04-04 09:37:53,-0.990040561288752
2019-04-04 09:37:54,-0.990040561288752
2019-04-04 09:37:55,-0.990040561288752
2019-04-04 09:37:56,-0.990040561288752
2019-04-04 09:37:57,-0.990040561288752
2019-04-04 09:37:58,-0.990040561288752
2019-04-04 09:37:59,-0.990040561288752
2019-04-04 09:38:00,-0.990040561288752
2019-04-04 09:38:01,-0.990040561288752
2019-04-04 09:38:02,-0.990040561288752
2019-04-04 09:38:03,-0.990040561288752
2019-04-04 09:38:04,-0.990040561288752
2019-04-04 09:38:05,-0.990040561288752
2019-04-04 09:38:06,-0.990040561288752
2019-04-04 09:38:07,-0.990040561288752
2019-04-04 09:38:08,-0.990040561288752
2019-04-04 09:38:09,-0.990040561288752
2019-04-04 09:38:10,-0.990040561288752
2019-04-04 09:38:11,-0.990040561288752
2019-04-04 09:38:12,-0.990040561288752
2019-04-04 09:38:13,-0.990040561288752
2019-04-04 09:38:14,-0.990040561288752
2019-04-04 09:38:15,-0.990040561288752
2019-04-04 09:38:16,-0.990040561288752
2019-04-04 09:38:17,-0.990040561288752
2019-04-04 09:38:18,-0.990040561288752
2019-04-04 09:38:19,-0.990040561288752
2019-04-04 09:38:20,-0.990040561288752
2019-04-04 09:38:21,-0.990040561288752
2019-04-04 09:38:22,-0.990040561288752
2019-04-04 09:38:23,-0.990040561288752
2019-04-04 09:38:24,-0.990040561288752
2019-04-04 09:38:25,-0.990040561288752
2019-04-04 09:38:26,-0.990040561288752
2019-04-04 09:38:27,-0.990040561288752
2019-04-04 09:38:28,-0.990040561288752
2019-04-04 09:38:29,-0.990040561288752
2019-04-04 09:38:30,-0.990040561288752
2019-04-04 09:38:31,-0.990040561288752
2019-04-04 09:38:32,-0.990040561288752
2019-04-04 09:38:33,-0.990040561288752
2019-04-04 09:38:34,-0.990040561288752
2019-04-04 09:38:35,-0.990040561288752
2019-04-04 09:38:36,-0.990040561288752
2019-04-04 09:38:37,-0.990040561288752
2019-04-04 09:38:38,-0.990040561288752
2019-04-04 09:38:39,-0.990040561288752
2019-04-04 09:38:40,-0.990040561288752
2019-04-04 09:38:41,-0.990040561288752
2019-04-04 09:38:42,-0.990040561288752
2019-04-04 09:38:43,-0.990040561288752
2019-04-04 09:38:44,-0.990040561288752
2019-04-04 09:38:45,-0.990040561288752
2019-04-04 09:38:46,-0.990040561288752
2019-04-04 09:38:47,-0.990040561288752
2019-04-04 09:38:48,-0.990040561288752
2019-04-04 09:38:49,-0.990040561288752
2019-04-04 09:38:50,-0.990040561288752
2019-04-04 09:38:51,-0.990040561288752
2019-04-04 09:38:52,-0.990040561288752
2019-04-04 09:38:53,-0.990040561288752
2019-04-04 09:38:54,-0.990040561288752
2019-04-04 09:38:55,-0.990040561288752
2019-04-04 09:38:56,-0.990040561288752
2019-04-04 09:38:57,-0.990040561288752
2019-04-04 09:38:58,-0.990040561288752
2019-04-04 09:38:59,-0.990040561288752
2019-04-04 09:39:00,-0.990040561288752
2019-04-04 09:39:01,-0.990040561288752
2019-04-04 09:39:02,-0.990040561288752
2019-04-04 09:39:03,-0.990040561288752
2019-04-04 09:39:04,-0.990040561288752
2019-04-04 09:39:05,-0.990040561288752
2019-04-04 09:39:06,-0.990040561288752
2019-04-04 09:39:07,-0.990040561288752
2019-04-04 09:39:08,-0.990040561288752
2019-04-04 09:39:09,-0.990040561288752
2019-04-04 09:39:10,-0.990040561288752
2019-04-04 09:39:11,-0.990040561288752
2019-04-04 09:39:12,-0.990040561288752
2019-04-04 09:39:13,-0.990040561288752
2019-04-04 09:39:14,-0.990040561288752
2019-04-04 09:39:15,-0.990040561288752
2019-04-04 09:39:16,-0.990040561288752
2019-04-04 09:39:17,-0.990040561288752
2019-04-04 09:39:18,-0.990040561288752
2019-04-04 09:39:19,-0.990040561288752
2019-04-04 09:39:20,-0.990040561288752
2019-04-04 09:39:21,-0.990040561288752
2019-04-04 09:39:22,-0.990040561288752
2019-04-04 09:39:23,-0.990040561288752
2019-04-04 09:39:24,-0.990040561288752
2019-04-04 09:39:25,-0.990040561288752
2019-04-04 09:39:26,-0.990040561288752
2019-04-04 09:39:27,-0.990040561288752
2019-04-04 09:39:28,-0.990040561288752
2019-04-04 09:39:29,-0.990040561288752
2019-04-04 09:39:30,-0.990040561288752
2019-04-04 09:39:31,-0.990040561288752
2019-04-04 09:39:32,-0.990040561288752
2019-04-04 09:39:33,-0.990040561288752
2019-04-04 09:39:34,-0.990040561288752
2019-04-04 09:39:35,-0.990040561288752
2019-04-04 09:39:36,-0.990040561288752
2019-04-04 09:39:37,-0.990040561288752
2019-04-04 09:39:38,-0.990040561288752
2019-04-04 09:39:39,-0.990040561288752
2019-04-04 09:39:40,-0.990040561288752
2019-04-04 09:39:41,-0.990040561288752
2019-04-04 09:39:42,-0.990040561288752
2019-04-04 09:39:43,-0.990040561288752
2019-04-04 09:39:44,-0.990040561288752
2019-04-04 09:39:45,-0.990040561288752
2019-04-04 09:39:46,-0.990040561288752
2019-04-04 09:39:47,-0.990040561288752
2019-04-04 09:39:48,-0.990040561288752
2019-04-04 09:39:49,-0.990040561288752
2019-04-04 09:39:50,-0.990040561288752
2019-04-04 09:39:51,-0.990040561288752
2019-04-04 09:39:52,-0.990040561288752
2019-04-04 09:39:53,-0.990040561288752
2019-04-04 09:39:54,-0.990040561288752
2019-04-04 09:39:55,-0.990040561288752
2019-04-04 09:39:56,-0.990040561288752
2019-04-04 09:39:57,-0.990040561288752
2019-04-04 09:39:58,-0.990040561288752
2019-04-04 09:39:59,-0.990040561288752
2019-04-04 09:40:00,-0.990040561288752
2019-04-04 09:40:01,-0.990040561288752
2019-04-04 09:40:02,-0.990040561288752
2019-04-04 09:40:03,-0.990040561288752
2019-04-04 09:40:04,-0.990040561288752
2019-04-04 09:40:05,-0.990040561288752
2019-04-04 09:40:06,-0.990040561288752
2019-04-04 09:40:07,-0.990040561288752
2019-04-04 09:40:08,-0.990040561288752
2019-04-04 09:40:09,-0.990040561288752
2019-04-04 09:40:10,-0.990040561288752
2019-04-04 09:40:11,-0.990040561288752
2019-04-04 09:40:12,-0.990040561288752
2019-04-04 09:40:13,-0.990040561288752
2019-04-04 09:40:14,-0.990040561288752
2019-04-04 09:40:15,-0.990040561288752
2019-04-04 09:40:16,-0.990040561288752
2019-04-04 09:40:17,-0.990040561288752
2019-04-04 09:40:18,-0.990040561288752
2019-04-04 09:40:19,-0.990040561288752
2019-04-04 09:40:20,-0.990040561288752
2019-04-04 09:40:21,-0.990040561288752
2019-04-04 09:40:22,-0.990040561288752
2019-04-04 09:40:23,-0.990040561288752
2019-04-04 09:40:24,-0.990040561288752
2019-04-04 09:40:25,-0.990040561288752
2019-04-04 09:40:26,-0.990040561288752
2019-04-04 09:40:27,-0.990040561288752
2019-04-04 09:40:28,-0.990040561288752
2019-04-04 09:40:29,-0.990040561288752
2019-04-04 09:40:30,-0.990040561288752
2019-04-04 09:40:31,-0.990040561288752
2019-04-04 09:40:32,-0.990040561288752
2019-04-04 09:40:33,-0.990040561288752
2019-04-04 09:40:34,-0.990040561288752
2019-04-04 09:40:35,-0.990040561288752
2019-04-04 09:40:36,-0.990040561288752
2019-04-04 09:40:37,-0.990040561288752
2019-04-04 09:40:38,-0.990040561288752
2019-04-04 09:40:39,-0.990040561288752
2019-04-04 09:40:40,-0.990040561288752
2019-04-04 09:40:41,-0.990040561288752
2019-04-04 09:40:42,-0.990040561288752
2019-04-04 09:40:43,-0.990040561288752
2019-04-04 09:40:44,-0.990040561288752
2019-04-04 09:40:45,-0.990040561288752
2019-04-04 09:40:46,-0.990040561288752
2019-04-04 09:40:47,-0.990040561288752
2019-04-04 09:40:48,-0.990040561288752
2019-04-04 09:40:49,-0.990040561288752
2019-04-04 09:40:50,-0.990040561288752
2019-04-04 09:40:51,-0.990040561288752
2019-04-04 09:40:52,-0.990040561288752
2019-04-04 09:40:53,-0.990040561288752
2019-04-04 09:40:54,-0.990040561288752
2019-04-04 09:40:55,-0.990040561288752
2019-04-04 09:40:56,-0.990040561288752
2019-04-04 09:40:57,-0.990040561288752
2019-04-04 09:40:58,-0.990040561288752
2019-04-04 09:40:59,-0.990040561288752
2019-04-04 09:41:00,-0.990040561288752
2019-04-04 09:41:01,-0.990040561288752
2019-04-04 09:41:02,-0.990040561288752
2019-04-04 09:41:03,-0.990040561288752
2019-04-04 09:41:04,-1.1899323953992824e-25
2019-04-04 09:41:05,-1.1899323953992824e-25
2019-04-04 09:41:06,-1.1899323953992824e-25
2019-04-04 09:41:07,-1.1899323953992824e-25
2019-04-04 09:41:08,-1.1899323953992824e-25
2019-04-04 09:41:09,-1.1899323953992824e-25
2019-04-04 09:41:10,-1.1899323953992824e-25
2019-04-04 09:41:11,-1.1899323953992824e-25
2019-04-04 09:41:12,-1.1899323953992824e-25
2019-04-04 09:41:13,-1.1899323953992824e-25
2019-04-04 09:41:14,-1.1899323953992824e-25
2019-04-04 09:41:15,-1.1899323953992824e-25
2019-04-04 09:41:16,-1.1899323953992824e-25
2019-04-04 09:41:17,-1.1899323953992824e-25
2019-04-04 09:41:18,-1.1899323953992824e-25
2019-04-04 09:41:19,-1.1899323953992824e-25
2019-04-04 09:41:20,-1.1899323953992824e-25
2019-04-04 09:41:21,-1.1899323953992824e-25
2019-04-04 09:41:22,-1.1899323953992824e-25
2019-04-04 09:41:23,-1.1899323953992824e-25
2019-04-04 09:41:24,-1.1899323953992824e-25
2019-04-04 09:41:25,-1.1899323953992824e-25
2019-04-04 09:41:26,-1.1899323953992824e-25
2019-04-04 09:41:27,-1.1899323953992824e-25
2019-04-04 09:41:28,-1.1899323953992824e-25
2019-04-04 09:41:29,-1.1899323953992824e-25
2019-04-04 09:41:30,-1.1899323953992824e-25
2019-04-04 09:41:31,-1.1899323953992824e-25
2019-04-04 09:41:32,-1.1899323953992824e-25
2019-04-04 09:41:33,-1.1899323953992824e-25
2019-04-04 09:41:34,-1.1899323953992824e-25
2019-04-04 09:41:35,-1.1899323953992824e-25
2019-04-04 09:41:36,-1.1899323953992824e-25
2019-04-04 09:41:37,-1.1899323953992824e-25
2019-04-04 09:41:38,-1.1899323953992824e-25
2019-04-04 09:41:39,-1.1899323953992824e-25
2019-04-04 09:41:40,-1.1899323953992824e-25
2019-04-04 09:41:41,-1.1899323953992824e-25
2019-04-04 09:41:42,-1.1899323953992824e-25
2019-04-04 09:41:43,-1.1899323953992824e-25
2019-04-04 09:41:44,-1.1899323953992824e-25
2019-04-04 09:41:45,-1.1899323953992824e-25
2019-04-04 09:41:46,-1.1899323953992824e-25
2019-04-04 09:41:47,-1.1899323953992824e-25
2019-04-04 09:41:48,-1.1899323953992824e-25
2019-04-04 09:41:49,-1.1899323953992824e-25
2019-04-04 09:41:50,-1.1899323953992824e-25
2019-04-04 09:41:51,-1.1899323953992824e-25
2019-04-04 09:41:52,-1.1899323953992824e-25
2019-04-04 09:41:53,-1.1899323953992824e-25
2019-04-04 09:41:54,-1.1899323953992824e-25
2019-04-04 09:41:55,-1.1899323953992824e-25
2019-04-04 09:41:56,-1.1899323953992824e-25
2019-04-04 09:41:57,-1.1899323953992824e-25
2019-04-04 09:41:58,-1.1899323953992824e-25
2019-04-04 09:41:59,-1.1899323953992824e-25
2019-04-04 09:42:00,-1.1899323953992824e-25
2019-04-04 09:42:01,-1.1899323953992824e-25
2019-04-04 09:42:02,-1.1899323953992824e-25
2019-04-04 09:42:03,-1.1899323953992824e-25
2019-04-04 09:42:04,-1.1899323953992824e-25
2019-04-04 09:42:05,-1.1899323953992824e-25
2019-04-04 09:42:06,-1.1899323953992824e-25
2019-04-04 09:42:07,-1.1899323953992824e-25
2019-04-04 09:42:08,-1.1899323953992824e-25
2019-04-04 09:42:09,-1.1899323953992824e-25
2019-04-04 09:42:10,-1.1899323953992824e-25
2019-04-04 09:42:11,-1.1899323953992824e-25
2019-04-04 09:42:12,-1.1899323953992824e-25
2019-04-04 09:42:13,-1.1899323953992824e-25
2019-04-04 09:42:14,-1.1899323953992824e-25
2019-04-04 09:42:15,-1.1899323953992824e-25
2019-04-04 09:42:16,-1.1899323953992824e-25
2019-04-04 09:42:17,-1.1899323953992824e-25
2019-04-04 09:42:18,-1.1899323953992824e-25
2019-04-04 09:42:19,-1.1899323953992824e-25
2019-04-04 09:42:20,-1.1899323953992824e-25
2019-04-04 09:42:21,-1.1899323953992824e-25
2019-04-04 09:42:22,-1.1899323953992824e-25
2019-04-04 09:42:23,-1.1899323953992824e-25
2019-04-04 09:42:24,-1.1899323953992824e-25
2019-04-04 09:42:25,-1.1899323953992824e-25
2019-04-04 09:42:26,-1.1899323953992824e-25
2019-04-04 09:42:27,-1.1899323953992824e-25
